play_name,character,act,scene,sentence,text,tokens,sentiment_score
The Jew of Malta,CALYMATH,1,none,2,Let's know their time; perhaps it is not long;,"['Let', 'know', 'time', 'perhaps', 'long']",0.185065296
The Jew of Malta,CALYMATH,1,none,3,And 'tis more kingly to obtain by peace,"[""'t"", 'kingly', 'obtain', 'peace']",0.111401301
The Jew of Malta,CALYMATH,1,none,4,Than to enforce conditions by constraint.,"['enforce', 'conditions', 'constraint']",-0.156786945
The Jew of Malta,CALYMATH,1,none,5,"What respite ask you, governor?","['respite', 'ask', 'governor']",-0.109508302
The Jew of Malta,FERNEZE,1,none,1,But a month.,['month'],-0.087298565
The Jew of Malta,CALYMATH,1,none,1,We grant a month; but see you keep your promise.,"['grant', 'month', 'see', 'keep', 'promise']",0.34414325
The Jew of Malta,CALYMATH,1,none,2,"Now launch our galleys back again to sea,","['launch', 'galleys', 'back', 'sea']",0.214235215
The Jew of Malta,CALYMATH,1,none,3,"Where we'll attend the respite you have ta'en,","['attend', 'respite', ""ta'en""]",0.10674339
The Jew of Malta,CALYMATH,1,none,4,And for the money send our messenger.,"['money', 'send', 'messenger']",-0.174248971
The Jew of Malta,CALYMATH,1,none,5,"Farewell, great governor, and brave knights of Malta.","['Farewell', 'great', 'governor', 'brave', 'knights', 'Malta']",0.896680551
The Jew of Malta,FERNEZE,1,none,1,And all good fortune wait on Calymath!,"['good', 'fortune', 'wait', 'Calymath']",0.760841799
The Jew of Malta,FERNEZE,1,none,2,Go one and call those Jews of Malta hither:,"['Go', 'one', 'call', 'Jews', 'Malta', 'hither']",-0.084984291
The Jew of Malta,FERNEZE,1,none,3,Were they not summon'd to appear to-day?,"['summon', 'appear', 'to-day']",-0.089235997
The Jew of Malta,FIRST OFFICER,1,none,1,"They were, my lord; and here they come.","['lord', 'come']",-0.051803663
The Jew of Malta,FIRST KNIGHT,1,none,1,Have you determin'd what to say to them?,"['determin', 'say']",-0.143447932
The Jew of Malta,FERNEZE,1,none,1,"Yes; give me leave:?and, Hebrews, now come near.","['Yes', 'give', 'leave', '\x94and', 'Hebrews', 'come', 'near']",0.072461348
The Jew of Malta,FERNEZE,1,none,2,]From the Emperor of Turkey is arriv'd,"['Emperor', 'Turkey', 'arriv']",-0.033702731
The Jew of Malta,FERNEZE,1,none,3,"Great Selim Calymath, his highness' son,","['Great', 'Selim', 'Calymath', 'highness', 'son']",0.319883673
The Jew of Malta,FERNEZE,1,none,4,To levy of us ten years' tribute past:,"['levy', 'ten', 'years', 'tribute', 'past']",-0.031025555
The Jew of Malta,FERNEZE,1,none,5,"Now, then, here know that it concerneth us.","['know', 'concerneth']",-0.058493674
The Jew of Malta,BARABAS,1,none,1,"Then, good my lord, to keep your quiet still,","['good', 'lord', 'keep', 'quiet', 'still']",0.062920213
The Jew of Malta,BARABAS,1,none,2,Your lordship shall do well to let them have it.,"['lordship', 'shall', 'well', 'let']",0.470667662
The Jew of Malta,FERNEZE,1,none,1,"Soft, Barabas! there's more 'longs to't than so.","['Soft', 'Barabas', ""'longs"", ""to't""]",-0.093373314
The Jew of Malta,FERNEZE,1,none,2,"To what this ten years' tribute will amount,","['ten', 'years', 'tribute', 'amount']",0.031669259
The Jew of Malta,FERNEZE,1,none,3,"That we have cast, but cannot compass it","['cast', 'compass']",-0.357678637
The Jew of Malta,FERNEZE,1,none,4,"By reason of the wars, that robb'd our store;","['reason', 'wars', 'robb', 'store']",-0.211389195
The Jew of Malta,FERNEZE,1,none,5,And therefore are we to request your aid.,"['therefore', 'request', 'aid']",0.036247332
The Jew of Malta,BARABAS,1,none,1,"Alas, my lord, we are no soldiers!","['lord', 'soldiers']",-0.25632932
The Jew of Malta,BARABAS,1,none,2,And what's our aid against so great a prince?,"['aid', 'great', 'prince']",-0.409432441
The Jew of Malta,FIRST KNIGHT,1,none,1,"Tut, Jew, we know thou art no soldier:","['Tut', 'Jew', 'know', 'soldier']",-0.328389268
The Jew of Malta,FIRST KNIGHT,1,none,2,"Thou art a merchant and a money'd man,","['merchant', 'money', 'man']",-0.071508862
The Jew of Malta,FIRST KNIGHT,1,none,3,"And 'tis thy money, Barabas, we seek.","[""'t"", 'money', 'Barabas', 'seek']",-0.018153459
The Jew of Malta,BARABAS,1,none,1,"How, my lord! my money!","['lord', 'money']",-0.170345575
The Jew of Malta,FERNEZE,1,none,1,Thine and the rest;,['rest'],0.020413488
The Jew of Malta,FERNEZE,1,none,2,"For, to be short, amongst you't must be had.","['short', 'amongst', ""you't"", 'must']",-0.037305154
The Jew of Malta,FIRST JEW,1,none,1,"Alas, my lord, the most of us are poor!","['lord', 'poor']",-0.82635626
The Jew of Malta,FERNEZE,1,none,1,Then let the rich increase your portions.,"['let', 'rich', 'increase', 'portions']",-0.08000882
The Jew of Malta,BARABAS,1,none,1,Are strangers with your tribute to be tax'd?,"['strangers', 'tribute', 'tax']",-0.222222103
The Jew of Malta,SECOND KNIGHT,1,none,1,Have strangers leave with us to get their wealth?,"['strangers', 'leave', 'get', 'wealth']",-0.245130088
The Jew of Malta,SECOND KNIGHT,1,none,2,Then let them with us contribute.,"['let', 'contribute']",0.132626455
The Jew of Malta,BARABAS,1,none,1,How! equally?,['equally'],-0.172471911
The Jew of Malta,FERNEZE,1,none,1,"No, Jew, like infidels;","['Jew', 'like', 'infidels']",-0.477779552
The Jew of Malta,FERNEZE,1,none,2,"For through our sufferance of your hateful lives,","['sufferance', 'hateful', 'lives']",-0.855448195
The Jew of Malta,FERNEZE,1,none,3,"Who stand accursed in the sight of heaven,","['stand', 'accursed', 'sight', 'heaven']",-0.53646425
The Jew of Malta,FERNEZE,1,none,4,"These taxes and afflictions are befall'n,","['taxes', 'afflictions', ""befall'n""]",-0.853658734
The Jew of Malta,FERNEZE,1,none,5,And therefore thus we are determined.,"['therefore', 'thus', 'determined']",0.015489556
The Jew of Malta,FERNEZE,1,none,6,Read there the articles of our decrees.,"['Read', 'articles', 'decrees']",-0.091137551
The Jew of Malta,OFFICER,1,none,1,"FIRST, THE TRIBUTE-MONEY OF THE TURKS","['FIRST', 'TRIBUTE-MONEY', 'TURKS']",-0.121535391
The Jew of Malta,OFFICER,1,none,2,"SHALL ALL BE LEVIED AMONGST THE JEWS, AND EACH OF THEM TO PAY","['SHALL', 'LEVIED', 'AMONGST', 'JEWS', 'PAY']",-0.115463205
The Jew of Malta,BARABAS,1,none,1,How! half his estate!?I hope you mean not mine.,"['half', 'estate', '\x94I', 'hope', 'mean']",-0.652978733
The Jew of Malta,FERNEZE,1,none,1,Read on.,['Read'],-0.007236227
The Jew of Malta,OFFICER,1,none,1,"SECONDLY, HE THAT DENIES  TO PAY, SHALL","['SECONDLY', 'DENIES', 'PAY', 'SHALL']",-0.268086713
The Jew of Malta,BARABAS,1,none,1,"How! a Christian!?Hum,?what's here to do?","['Christian', '\x94Hum', '\x94what']",-0.604423527
The Jew of Malta,OFFICER,1,none,1,"LASTLY, HE THAT DENIES THIS, SHALL ABSOLUTELY","['LASTLY', 'DENIES', 'SHALL', 'ABSOLUTELY']",-0.240832172
The Jew of Malta,THREE JEWS,1,none,1,"O my lord, we will give half!","['lord', 'give', 'half']",0.193851113
The Jew of Malta,BARABAS,1,none,1,"O earth-mettled villains, and no Hebrews born!","['earth-mettled', 'villains', 'Hebrews', 'born']",-0.645477206
The Jew of Malta,BARABAS,1,none,2,And will you basely thus submit yourselves,"['basely', 'thus', 'submit']",-0.077902481
The Jew of Malta,BARABAS,1,none,3,To leave your goods to their arbitrement?,"['leave', 'goods', 'arbitrement']",-0.266056936
The Jew of Malta,FERNEZE,1,none,1,"Why, Barabas, wilt thou be christened?","['Barabas', 'wilt', 'christened']",-0.084867682
The Jew of Malta,BARABAS,1,none,1,"No, governor, I will be no convertite.","['governor', 'convertite']",-0.346028987
The Jew of Malta,FERNEZE,1,none,1,Then pay thy half.,"['pay', 'half']",-0.113602214
The Jew of Malta,BARABAS,1,none,1,"Why, know you what you did by this device?","['know', 'device']",-0.202576965
The Jew of Malta,BARABAS,1,none,2,Half of my substance is a city's wealth.,"['Half', 'substance', 'city', 'wealth']",0.027195744
The Jew of Malta,BARABAS,1,none,3,"Governor, it was not got so easily;","['Governor', 'got', 'easily']",-0.096430779
The Jew of Malta,BARABAS,1,none,4,Nor will I part so slightly therewithal.,"['part', 'slightly', 'therewithal']",-0.130110525
The Jew of Malta,FERNEZE,1,none,1,"Sir, half is the penalty of our decree;","['Sir', 'half', 'penalty', 'decree']",-0.225884628
The Jew of Malta,FERNEZE,1,none,2,"Either pay that, or we will seize on all.","['Either', 'pay', 'seize']",-0.355125606
The Jew of Malta,BARABAS,1,none,1,Corpo di Dio! stay:  you shall have half;,"['Corpo', 'di', 'Dio', 'stay', 'shall', 'half']",0.18035611
The Jew of Malta,BARABAS,1,none,2,Let me be us'd but as my brethren are.,"['Let', 'brethren']",0.145859759
The Jew of Malta,FERNEZE,1,none,1,"No, Jew, thou hast denied the articles,","['Jew', 'denied', 'articles']",-0.392447807
The Jew of Malta,FERNEZE,1,none,2,And now it cannot be recall'd.,['recall'],-0.61512665
The Jew of Malta,BARABAS,1,none,1,"Will you, then, steal my goods?","['steal', 'goods']",-0.561045766
The Jew of Malta,BARABAS,1,none,2,Is theft the ground of your religion?,"['theft', 'ground', 'religion']",-0.453922682
The Jew of Malta,FERNEZE,1,none,1,"No, Jew; we take particularly thine,","['Jew', 'take', 'particularly']",-0.059631221
The Jew of Malta,FERNEZE,1,none,2,To save the ruin of a multitude:,"['save', 'ruin', 'multitude']",-0.151394814
The Jew of Malta,FERNEZE,1,none,3,"And better one want for a common good,","['better', 'one', 'want', 'common', 'good']",0.430171035
The Jew of Malta,FERNEZE,1,none,4,Than many perish for a private man:,"['many', 'perish', 'private', 'man']",-0.576765409
The Jew of Malta,FERNEZE,1,none,5,"Yet, Barabas, we will not banish thee,","['Yet', 'Barabas', 'banish']",0.032344587
The Jew of Malta,FERNEZE,1,none,6,"But here in Malta, where thou gott'st thy wealth,","['Malta', ""gott'st"", 'wealth']",-0.055037782
The Jew of Malta,FERNEZE,1,none,7,"Live still; and, if thou canst, get more.","['Live', 'still', 'canst', 'get']",0.397772171
The Jew of Malta,BARABAS,1,none,1,"Christians, what or how can I multiply?","['Christians', 'multiply']",-0.112343363
The Jew of Malta,BARABAS,1,none,2,Of naught is nothing made.,"['naught', 'nothing', 'made']",-0.358986434
The Jew of Malta,FIRST KNIGHT,1,none,1,"From naught at first thou cam'st to little wealth,","['naught', 'first', ""cam'st"", 'little', 'wealth']",-0.140104607
The Jew of Malta,FIRST KNIGHT,1,none,2,"]From little unto more, from more to most:","['little', 'unto']",0.172062531
The Jew of Malta,FIRST KNIGHT,1,none,3,"If your first curse fall heavy on thy head,","['first', 'curse', 'fall', 'heavy', 'head']",-0.327485744
The Jew of Malta,FIRST KNIGHT,1,none,4,"And make thee poor and scorn'd of all the world,","['make', 'poor', 'scorn', 'world']",-0.699871339
The Jew of Malta,FIRST KNIGHT,1,none,5,"'Tis not our fault, but thy inherent sin.","[""'T"", 'fault', 'inherent', 'sin']",-0.499792933
The Jew of Malta,BARABAS,1,none,1,"What, bring you Scripture to confirm your wrongs?","['bring', 'Scripture', 'confirm', 'wrongs']",-0.583911186
The Jew of Malta,BARABAS,1,none,2,Preach me not out of my possessions.,"['Preach', 'possessions']",-0.234939054
The Jew of Malta,BARABAS,1,none,3,"Some Jews are wicked, as all Christians are:","['Jews', 'wicked', 'Christians']",-0.872784579
The Jew of Malta,BARABAS,1,none,4,But say the tribe that I descended of,"['say', 'tribe', 'descended']",-0.151756972
The Jew of Malta,BARABAS,1,none,5,"Were all in general cast away for sin,","['general', 'cast', 'away', 'sin']",-0.584106296
The Jew of Malta,BARABAS,1,none,6,Shall I be tried by their transgression?,"['Shall', 'tried', 'transgression']",-0.51126396
The Jew of Malta,BARABAS,1,none,7,The man that dealeth righteously shall live;,"['man', 'dealeth', 'righteously', 'shall', 'live']",0.245110232
The Jew of Malta,BARABAS,1,none,8,And which of you can charge me otherwise?,"['charge', 'otherwise']",-0.380213667
The Jew of Malta,FERNEZE,1,none,1,"Out, wretched Barabas!","['wretched', 'Barabas']",-0.756368969
The Jew of Malta,FERNEZE,1,none,2,"Sham'st thou not thus to justify thyself,","[""Sham'st"", 'thus', 'justify', 'thyself']",-0.113539837
The Jew of Malta,FERNEZE,1,none,3,As if we knew not thy profession?,"['knew', 'profession']",-0.204780992
The Jew of Malta,FERNEZE,1,none,4,"If thou rely upon thy righteousness,","['rely', 'upon', 'righteousness']",0.083042078
The Jew of Malta,FERNEZE,1,none,5,"Be patient, and thy riches will increase.","['patient', 'riches', 'increase']",0.624261476
The Jew of Malta,FERNEZE,1,none,6,Excess of wealth is cause of covetousness;,"['Excess', 'wealth', 'cause', 'covetousness']",-0.713160949
The Jew of Malta,FERNEZE,1,none,7,"And covetousness, O, 'tis a monstrous sin!","['covetousness', ""'t"", 'monstrous', 'sin']",-0.872105176
The Jew of Malta,BARABAS,1,none,1,"Ay, but theft is worse:  tush! take not from me, then,","['Ay', 'theft', 'worse', 'tush', 'take']",-0.914923618
The Jew of Malta,BARABAS,1,none,2,"For that is theft; and, if you rob me thus,","['theft', 'rob', 'thus']",-0.711685296
The Jew of Malta,BARABAS,1,none,3,"I must be forc'd to steal, and compass more.","['must', 'forc', 'steal', 'compass']",-0.545833828
The Jew of Malta,FIRST KNIGHT,1,none,1,"Grave governor, list not to his exclaims:","['Grave', 'governor', 'list', 'exclaims']",-0.231476322
The Jew of Malta,FIRST KNIGHT,1,none,2,Convert his mansion to a nunnery;,"['Convert', 'mansion', 'nunnery']",-0.145507945
The Jew of Malta,FIRST KNIGHT,1,none,3,His house will harbour many holy nuns.,"['house', 'harbour', 'many', 'holy', 'nuns']",0.289662031
The Jew of Malta,FERNEZE,1,none,1,It shall be so.,['shall'],0.297179352
The Jew of Malta,FERNEZE,1,none,2,"Now, officers, have you done?","['officers', 'done']",-0.070226043
The Jew of Malta,FIRST OFFICER,1,none,1,"Ay, my lord, we have seiz'd upon the goods","['Ay', 'lord', 'seiz', 'upon', 'goods']",0.108880244
The Jew of Malta,FIRST OFFICER,1,none,2,"And wares of Barabas, which, being valu'd,","['wares', 'Barabas', 'valu']",0.064310335
The Jew of Malta,FIRST OFFICER,1,none,3,Amount to more than all the wealth in Malta:,"['Amount', 'wealth', 'Malta']",0.142008645
The Jew of Malta,FIRST OFFICER,1,none,4,And of the other we have seized half.,"['seized', 'half']",-0.146206867
The Jew of Malta,FERNEZE,1,none,1,Then we'll take  order for the residue.,"['take', 'order', 'residue']",-0.019375436
The Jew of Malta,BARABAS,1,none,1,"Well, then, my lord, say, are you satisfied?","['Well', 'lord', 'say', 'satisfied']",-0.142313093
The Jew of Malta,BARABAS,1,none,2,"You have my goods, my money, and my wealth,","['goods', 'money', 'wealth']",0.280041937
The Jew of Malta,BARABAS,1,none,3,"My ships, my store, and all that I enjoy'd;","['ships', 'store', 'enjoy']",0.675679501
The Jew of Malta,BARABAS,1,none,4,"And, having all, you can request no more,",['request'],-0.090281203
The Jew of Malta,BARABAS,1,none,5,Unless your unrelenting flinty hearts,"['Unless', 'unrelenting', 'flinty', 'hearts']",-0.543120887
The Jew of Malta,BARABAS,1,none,6,"Suppress all pity in your stony breasts,","['Suppress', 'pity', 'stony', 'breasts']",-0.66896354
The Jew of Malta,BARABAS,1,none,7,And now shall move you to bereave my life.,"['shall', 'move', 'bereave', 'life']",-0.163682174
The Jew of Malta,FERNEZE,1,none,1,"No, Barabas; to stain our hands with blood","['Barabas', 'stain', 'hands', 'blood']",-0.725774118
The Jew of Malta,FERNEZE,1,none,2,Is far from us and our profession.,"['far', 'profession']",-0.635324717
The Jew of Malta,BARABAS,1,none,1,"Why, I esteem the injury far less,","['esteem', 'injury', 'far', 'less']",-0.625705061
The Jew of Malta,BARABAS,1,none,2,To take the lives of miserable men,"['take', 'lives', 'miserable', 'men']",-0.918341197
The Jew of Malta,BARABAS,1,none,3,Than be the causers of their misery.,"['causers', 'misery']",-0.85907882
The Jew of Malta,BARABAS,1,none,4,"You have my wealth, the labour of my life,","['wealth', 'labour', 'life']",0.4172148
The Jew of Malta,BARABAS,1,none,5,"The comfort of mine age, my children's hope;","['comfort', 'age', 'children', 'hope']",0.48073593
The Jew of Malta,BARABAS,1,none,6,And therefore ne'er distinguish of the wrong.,"['therefore', ""ne'er"", 'distinguish', 'wrong']",-0.421259131
The Jew of Malta,FERNEZE,1,none,1,"Content thee, Barabas; thou hast naught but right.","['Content', 'Barabas', 'naught', 'right']",0.051239468
The Jew of Malta,BARABAS,1,none,1,Your extreme right does me exceeding wrong:,"['extreme', 'right', 'exceeding', 'wrong']",-0.880913932
The Jew of Malta,BARABAS,1,none,2,"But take it to you, i'the devil's name!","['take', ""i'the"", 'devil', 'name']",-0.318705741
The Jew of Malta,FERNEZE,1,none,1,"Come, let us in, and gather of these goods","['Come', 'let', 'gather', 'goods']",0.214207327
The Jew of Malta,FERNEZE,1,none,2,The money for this tribute of the Turk.,"['money', 'tribute', 'Turk']",-0.057164811
The Jew of Malta,FIRST KNIGHT,1,none,1,'Tis necessary that be look'd unto;,"[""'T"", 'necessary', 'look', 'unto']",0.006082863
The Jew of Malta,FIRST KNIGHT,1,none,2,"For, if we break our day, we break the league,","['break', 'day', 'break', 'league']",-0.693728592
The Jew of Malta,FIRST KNIGHT,1,none,3,And that will prove but simple policy.,"['prove', 'simple', 'policy']",0.114295069
The Jew of Malta,BARABAS,1,none,1,"Ay, policy! that's their profession,","['Ay', 'policy', 'profession']",-0.038811587
The Jew of Malta,BARABAS,1,none,2,"And not simplicity, as they suggest.","['simplicity', 'suggest']",-0.38096647
The Jew of Malta,BARABAS,1,none,3,"The plagues of Egypt, and the curse of heaven,","['plagues', 'Egypt', 'curse', 'heaven']",-0.421979059
The Jew of Malta,BARABAS,1,none,4,"Earth's barrenness, and all men's hatred,","['Earth', 'barrenness', 'men', 'hatred']",-0.718706236
