play_name,character,act,scene,sentence,text,tokens,sentiment_score
The Jew of Malta,FERNEZE,ACT I.,none,1,Thus; since your hard conditions are such,"['Thus', 'since', 'hard', 'conditions']",-0.1027
The Jew of Malta,FERNEZE,ACT I.,none,2,"That you will needs have ten years' tribute past,","['needs', 'ten', 'years', 'tribute', 'past']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,3,We may have time to make collection,"['may', 'time', 'make', 'collection']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,4,Amongst the inhabitants of Malta for't.,"['Amongst', 'inhabitants', 'Malta', ""for't""]",0.0
The Jew of Malta,FIRST BASSO,ACT I.,none,1,That's more than is in our commission.,['commission'],0.0
The Jew of Malta,CALYMATH,ACT I.,none,1,"What, Callapine! a little courtesy:","['Callapine', 'little', 'courtesy']",0.3609
The Jew of Malta,CALYMATH,ACT I.,none,2,Let's know their time; perhaps it is not long;,"['Let', 'know', 'time', 'perhaps', 'long']",0.0
The Jew of Malta,CALYMATH,ACT I.,none,3,And 'tis more kingly to obtain by peace,"[""'t"", 'kingly', 'obtain', 'peace']",0.5423
The Jew of Malta,CALYMATH,ACT I.,none,4,Than to enforce conditions by constraint.,"['enforce', 'conditions', 'constraint']",0.0
The Jew of Malta,CALYMATH,ACT I.,none,5,"What respite ask you, governor?","['respite', 'ask', 'governor']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,But a month.,['month'],0.0
The Jew of Malta,CALYMATH,ACT I.,none,1,We grant a month; but see you keep your promise.,"['grant', 'month', 'see', 'keep', 'promise']",0.5719
The Jew of Malta,CALYMATH,ACT I.,none,2,"Now launch our galleys back again to sea,","['launch', 'galleys', 'back', 'sea']",0.0
The Jew of Malta,CALYMATH,ACT I.,none,3,"Where we'll attend the respite you have ta'en,","['attend', 'respite', ""ta'en""]",0.0
The Jew of Malta,CALYMATH,ACT I.,none,4,And for the money send our messenger.,"['money', 'send', 'messenger']",0.0
The Jew of Malta,CALYMATH,ACT I.,none,5,"Farewell, great governor, and brave knights of Malta.","['Farewell', 'great', 'governor', 'brave', 'knights', 'Malta']",0.8176
The Jew of Malta,FERNEZE,ACT I.,none,1,And all good fortune wait on Calymath!,"['good', 'fortune', 'wait', 'Calymath']",0.4926
The Jew of Malta,FERNEZE,ACT I.,none,2,Go one and call those Jews of Malta hither:,"['Go', 'one', 'call', 'Jews', 'Malta', 'hither']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,3,Were they not summon'd to appear to-day?,"['summon', 'appear', 'to-day']",0.0
The Jew of Malta,FIRST OFFICER,ACT I.,none,1,"They were, my lord; and here they come.","['lord', 'come']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,Have you determin'd what to say to them?,"['determin', 'say']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,"Yes; give me leave:?and, Hebrews, now come near.","['Yes', 'give', 'leave', '\x94and', 'Hebrews', 'come', 'near']",0.4019
The Jew of Malta,FERNEZE,ACT I.,none,2,]From the Emperor of Turkey is arriv'd,"['Emperor', 'Turkey', 'arriv']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,3,"Great Selim Calymath, his highness' son,","['Great', 'Selim', 'Calymath', 'highness', 'son']",0.6249
The Jew of Malta,FERNEZE,ACT I.,none,4,To levy of us ten years' tribute past:,"['levy', 'ten', 'years', 'tribute', 'past']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,5,"Now, then, here know that it concerneth us.","['know', 'concerneth']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"Then, good my lord, to keep your quiet still,","['good', 'lord', 'keep', 'quiet', 'still']",0.4404
The Jew of Malta,BARABAS,ACT I.,none,2,Your lordship shall do well to let them have it.,"['lordship', 'shall', 'well', 'let']",0.2732
The Jew of Malta,FERNEZE,ACT I.,none,1,"Soft, Barabas! there's more 'longs to't than so.","['Soft', 'Barabas', ""'longs"", ""to't""]",0.0
The Jew of Malta,FERNEZE,ACT I.,none,2,"To what this ten years' tribute will amount,","['ten', 'years', 'tribute', 'amount']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,3,"That we have cast, but cannot compass it","['cast', 'compass']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,4,"By reason of the wars, that robb'd our store;","['reason', 'wars', 'robb', 'store']",-0.5574
The Jew of Malta,FERNEZE,ACT I.,none,5,And therefore are we to request your aid.,"['therefore', 'request', 'aid']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"Alas, my lord, we are no soldiers!","['lord', 'soldiers']",-0.5562
The Jew of Malta,BARABAS,ACT I.,none,2,And what's our aid against so great a prince?,"['aid', 'great', 'prince']",0.7384
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,"Tut, Jew, we know thou art no soldier:","['Tut', 'Jew', 'know', 'soldier']",-0.296
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,"Thou art a merchant and a money'd man,","['merchant', 'money', 'man']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,"And 'tis thy money, Barabas, we seek.","[""'t"", 'money', 'Barabas', 'seek']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"How, my lord! my money!","['lord', 'money']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,Thine and the rest;,['rest'],0.0
The Jew of Malta,FERNEZE,ACT I.,none,2,"For, to be short, amongst you't must be had.","['short', 'amongst', ""you't"", 'must']",0.0
The Jew of Malta,FIRST JEW,ACT I.,none,1,"Alas, my lord, the most of us are poor!","['lord', 'poor']",-0.6696
The Jew of Malta,FERNEZE,ACT I.,none,1,Then let the rich increase your portions.,"['let', 'rich', 'increase', 'portions']",0.7096
The Jew of Malta,BARABAS,ACT I.,none,1,Are strangers with your tribute to be tax'd?,"['strangers', 'tribute', 'tax']",0.0
The Jew of Malta,SECOND KNIGHT,ACT I.,none,1,Have strangers leave with us to get their wealth?,"['strangers', 'leave', 'get', 'wealth']",0.4588
The Jew of Malta,SECOND KNIGHT,ACT I.,none,2,Then let them with us contribute.,"['let', 'contribute']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,How! equally?,['equally'],0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Jew, like infidels;","['Jew', 'like', 'infidels']",0.3612
The Jew of Malta,FERNEZE,ACT I.,none,2,"For through our sufferance of your hateful lives,","['sufferance', 'hateful', 'lives']",-0.4939
The Jew of Malta,FERNEZE,ACT I.,none,3,"Who stand accursed in the sight of heaven,","['stand', 'accursed', 'sight', 'heaven']",0.5106
The Jew of Malta,FERNEZE,ACT I.,none,4,"These taxes and afflictions are befall'n,","['taxes', 'afflictions', ""befall'n""]",0.0
The Jew of Malta,FERNEZE,ACT I.,none,5,And therefore thus we are determined.,"['therefore', 'thus', 'determined']",0.34
The Jew of Malta,FERNEZE,ACT I.,none,6,Read there the articles of our decrees.,"['Read', 'articles', 'decrees']",0.0
The Jew of Malta,OFFICER,ACT I.,none,1,"FIRST, THE TRIBUTE-MONEY OF THE TURKS","['FIRST', 'TRIBUTE-MONEY', 'TURKS']",0.0
The Jew of Malta,OFFICER,ACT I.,none,2,"SHALL ALL BE LEVIED AMONGST THE JEWS, AND EACH OF THEM TO PAY","['SHALL', 'LEVIED', 'AMONGST', 'JEWS', 'PAY']",-0.1027
The Jew of Malta,BARABAS,ACT I.,none,1,How! half his estate!?I hope you mean not mine.,"['half', 'estate', '\x94I', 'hope', 'mean']",0.5399
The Jew of Malta,FERNEZE,ACT I.,none,1,Read on.,['Read'],0.0
The Jew of Malta,OFFICER,ACT I.,none,1,"SECONDLY, HE THAT DENIES  TO PAY, SHALL","['SECONDLY', 'DENIES', 'PAY', 'SHALL']",-0.4939
The Jew of Malta,BARABAS,ACT I.,none,1,"How! a Christian!?Hum,?what's here to do?","['Christian', '\x94Hum', '\x94what']",0.0
The Jew of Malta,OFFICER,ACT I.,none,1,"LASTLY, HE THAT DENIES THIS, SHALL ABSOLUTELY","['LASTLY', 'DENIES', 'SHALL', 'ABSOLUTELY']",-0.4215
The Jew of Malta,THREE JEWS,ACT I.,none,1,"O my lord, we will give half!","['lord', 'give', 'half']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"O earth-mettled villains, and no Hebrews born!","['earth-mettled', 'villains', 'Hebrews', 'born']",-0.784
The Jew of Malta,BARABAS,ACT I.,none,2,And will you basely thus submit yourselves,"['basely', 'thus', 'submit']",0.0
The Jew of Malta,BARABAS,ACT I.,none,3,To leave your goods to their arbitrement?,"['leave', 'goods', 'arbitrement']",-0.0516
The Jew of Malta,FERNEZE,ACT I.,none,1,"Why, Barabas, wilt thou be christened?","['Barabas', 'wilt', 'christened']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"No, governor, I will be no convertite.","['governor', 'convertite']",-0.296
The Jew of Malta,FERNEZE,ACT I.,none,1,Then pay thy half.,"['pay', 'half']",-0.1027
The Jew of Malta,BARABAS,ACT I.,none,1,"Why, know you what you did by this device?","['know', 'device']",0.0
The Jew of Malta,BARABAS,ACT I.,none,2,Half of my substance is a city's wealth.,"['Half', 'substance', 'city', 'wealth']",0.4939
The Jew of Malta,BARABAS,ACT I.,none,3,"Governor, it was not got so easily;","['Governor', 'got', 'easily']",0.4795
The Jew of Malta,BARABAS,ACT I.,none,4,Nor will I part so slightly therewithal.,"['part', 'slightly', 'therewithal']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,"Sir, half is the penalty of our decree;","['Sir', 'half', 'penalty', 'decree']",-0.4588
The Jew of Malta,FERNEZE,ACT I.,none,2,"Either pay that, or we will seize on all.","['Either', 'pay', 'seize']",-0.1027
The Jew of Malta,BARABAS,ACT I.,none,1,Corpo di Dio! stay:  you shall have half;,"['Corpo', 'di', 'Dio', 'stay', 'shall', 'half']",0.0
The Jew of Malta,BARABAS,ACT I.,none,2,Let me be us'd but as my brethren are.,"['Let', 'brethren']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Jew, thou hast denied the articles,","['Jew', 'denied', 'articles']",-0.4404
The Jew of Malta,FERNEZE,ACT I.,none,2,And now it cannot be recall'd.,['recall'],0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"Will you, then, steal my goods?","['steal', 'goods']",-0.4939
The Jew of Malta,BARABAS,ACT I.,none,2,Is theft the ground of your religion?,"['theft', 'ground', 'religion']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Jew; we take particularly thine,","['Jew', 'take', 'particularly']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,2,To save the ruin of a multitude:,"['save', 'ruin', 'multitude']",-0.1531
The Jew of Malta,FERNEZE,ACT I.,none,3,"And better one want for a common good,","['better', 'one', 'want', 'common', 'good']",0.7269
The Jew of Malta,FERNEZE,ACT I.,none,4,Than many perish for a private man:,"['many', 'perish', 'private', 'man']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,5,"Yet, Barabas, we will not banish thee,","['Yet', 'Barabas', 'banish']",0.3412
The Jew of Malta,FERNEZE,ACT I.,none,6,"But here in Malta, where thou gott'st thy wealth,","['Malta', ""gott'st"", 'wealth']",0.6486
The Jew of Malta,FERNEZE,ACT I.,none,7,"Live still; and, if thou canst, get more.","['Live', 'still', 'canst', 'get']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"Christians, what or how can I multiply?","['Christians', 'multiply']",0.0
The Jew of Malta,BARABAS,ACT I.,none,2,Of naught is nothing made.,"['naught', 'nothing', 'made']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,"From naught at first thou cam'st to little wealth,","['naught', 'first', ""cam'st"", 'little', 'wealth']",0.4417
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,"]From little unto more, from more to most:","['little', 'unto']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,"If your first curse fall heavy on thy head,","['first', 'curse', 'fall', 'heavy', 'head']",-0.5423
The Jew of Malta,FIRST KNIGHT,ACT I.,none,4,"And make thee poor and scorn'd of all the world,","['make', 'poor', 'scorn', 'world']",-0.4767
The Jew of Malta,FIRST KNIGHT,ACT I.,none,5,"'Tis not our fault, but thy inherent sin.","[""'T"", 'fault', 'inherent', 'sin']",-0.6452
The Jew of Malta,BARABAS,ACT I.,none,1,"What, bring you Scripture to confirm your wrongs?","['bring', 'Scripture', 'confirm', 'wrongs']",0.0
The Jew of Malta,BARABAS,ACT I.,none,2,Preach me not out of my possessions.,"['Preach', 'possessions']",0.0
The Jew of Malta,BARABAS,ACT I.,none,3,"Some Jews are wicked, as all Christians are:","['Jews', 'wicked', 'Christians']",-0.5267
The Jew of Malta,BARABAS,ACT I.,none,4,But say the tribe that I descended of,"['say', 'tribe', 'descended']",0.0
The Jew of Malta,BARABAS,ACT I.,none,5,"Were all in general cast away for sin,","['general', 'cast', 'away', 'sin']",-0.5574
The Jew of Malta,BARABAS,ACT I.,none,6,Shall I be tried by their transgression?,"['Shall', 'tried', 'transgression']",0.0
The Jew of Malta,BARABAS,ACT I.,none,7,The man that dealeth righteously shall live;,"['man', 'dealeth', 'righteously', 'shall', 'live']",0.0
The Jew of Malta,BARABAS,ACT I.,none,8,And which of you can charge me otherwise?,"['charge', 'otherwise']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,"Out, wretched Barabas!","['wretched', 'Barabas']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,2,"Sham'st thou not thus to justify thyself,","[""Sham'st"", 'thus', 'justify', 'thyself']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,3,As if we knew not thy profession?,"['knew', 'profession']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,4,"If thou rely upon thy righteousness,","['rely', 'upon', 'righteousness']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,5,"Be patient, and thy riches will increase.","['patient', 'riches', 'increase']",0.6908
The Jew of Malta,FERNEZE,ACT I.,none,6,Excess of wealth is cause of covetousness;,"['Excess', 'wealth', 'cause', 'covetousness']",0.4939
The Jew of Malta,FERNEZE,ACT I.,none,7,"And covetousness, O, 'tis a monstrous sin!","['covetousness', ""'t"", 'monstrous', 'sin']",-0.5983
The Jew of Malta,BARABAS,ACT I.,none,1,"Ay, but theft is worse:  tush! take not from me, then,","['Ay', 'theft', 'worse', 'tush', 'take']",-0.6643
The Jew of Malta,BARABAS,ACT I.,none,2,"For that is theft; and, if you rob me thus,","['theft', 'rob', 'thus']",-0.5574
The Jew of Malta,BARABAS,ACT I.,none,3,"I must be forc'd to steal, and compass more.","['must', 'forc', 'steal', 'compass']",-0.4939
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,"Grave governor, list not to his exclaims:","['Grave', 'governor', 'list', 'exclaims']",-0.3818
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,Convert his mansion to a nunnery;,"['Convert', 'mansion', 'nunnery']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,His house will harbour many holy nuns.,"['house', 'harbour', 'many', 'holy', 'nuns']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,It shall be so.,['shall'],0.0
The Jew of Malta,FERNEZE,ACT I.,none,2,"Now, officers, have you done?","['officers', 'done']",0.0
The Jew of Malta,FIRST OFFICER,ACT I.,none,1,"Ay, my lord, we have seiz'd upon the goods","['Ay', 'lord', 'seiz', 'upon', 'goods']",0.0
The Jew of Malta,FIRST OFFICER,ACT I.,none,2,"And wares of Barabas, which, being valu'd,","['wares', 'Barabas', 'valu']",0.0
The Jew of Malta,FIRST OFFICER,ACT I.,none,3,Amount to more than all the wealth in Malta:,"['Amount', 'wealth', 'Malta']",0.4939
The Jew of Malta,FIRST OFFICER,ACT I.,none,4,And of the other we have seized half.,"['seized', 'half']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,Then we'll take  order for the residue.,"['take', 'order', 'residue']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"Well, then, my lord, say, are you satisfied?","['Well', 'lord', 'say', 'satisfied']",0.5994
The Jew of Malta,BARABAS,ACT I.,none,2,"You have my goods, my money, and my wealth,","['goods', 'money', 'wealth']",0.4939
The Jew of Malta,BARABAS,ACT I.,none,3,"My ships, my store, and all that I enjoy'd;","['ships', 'store', 'enjoy']",0.0
The Jew of Malta,BARABAS,ACT I.,none,4,"And, having all, you can request no more,",['request'],-0.296
The Jew of Malta,BARABAS,ACT I.,none,5,Unless your unrelenting flinty hearts,"['Unless', 'unrelenting', 'flinty', 'hearts']",0.6486
The Jew of Malta,BARABAS,ACT I.,none,6,"Suppress all pity in your stony breasts,","['Suppress', 'pity', 'stony', 'breasts']",-0.296
The Jew of Malta,BARABAS,ACT I.,none,7,And now shall move you to bereave my life.,"['shall', 'move', 'bereave', 'life']",-0.4767
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Barabas; to stain our hands with blood","['Barabas', 'stain', 'hands', 'blood']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,2,Is far from us and our profession.,"['far', 'profession']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"Why, I esteem the injury far less,","['esteem', 'injury', 'far', 'less']",-0.4215
The Jew of Malta,BARABAS,ACT I.,none,2,To take the lives of miserable men,"['take', 'lives', 'miserable', 'men']",-0.4939
The Jew of Malta,BARABAS,ACT I.,none,3,Than be the causers of their misery.,"['causers', 'misery']",-0.5719
The Jew of Malta,BARABAS,ACT I.,none,4,"You have my wealth, the labour of my life,","['wealth', 'labour', 'life']",0.4939
The Jew of Malta,BARABAS,ACT I.,none,5,"The comfort of mine age, my children's hope;","['comfort', 'age', 'children', 'hope']",0.6597
The Jew of Malta,BARABAS,ACT I.,none,6,And therefore ne'er distinguish of the wrong.,"['therefore', ""ne'er"", 'distinguish', 'wrong']",-0.4767
The Jew of Malta,FERNEZE,ACT I.,none,1,"Content thee, Barabas; thou hast naught but right.","['Content', 'Barabas', 'naught', 'right']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,Your extreme right does me exceeding wrong:,"['extreme', 'right', 'exceeding', 'wrong']",-0.4767
The Jew of Malta,BARABAS,ACT I.,none,2,"But take it to you, i'the devil's name!","['take', ""i'the"", 'devil', 'name']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,1,"Come, let us in, and gather of these goods","['Come', 'let', 'gather', 'goods']",0.0
The Jew of Malta,FERNEZE,ACT I.,none,2,The money for this tribute of the Turk.,"['money', 'tribute', 'Turk']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,'Tis necessary that be look'd unto;,"[""'T"", 'necessary', 'look', 'unto']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,"For, if we break our day, we break the league,","['break', 'day', 'break', 'league']",0.0
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,And that will prove but simple policy.,"['prove', 'simple', 'policy']",0.0
The Jew of Malta,BARABAS,ACT I.,none,1,"Ay, policy! that's their profession,","['Ay', 'policy', 'profession']",0.0
The Jew of Malta,BARABAS,ACT I.,none,2,"And not simplicity, as they suggest.","['simplicity', 'suggest']",0.0
The Jew of Malta,BARABAS,ACT I.,none,3,"The plagues of Egypt, and the curse of heaven,","['plagues', 'Egypt', 'curse', 'heaven']",-0.0516
The Jew of Malta,BARABAS,ACT I.,none,4,"Earth's barrenness, and all men's hatred,","['Earth', 'barrenness', 'men', 'hatred']",-0.6369
The Jew of Malta,BARABAS,ACT I.,none,5,"Inflict upon them, thou great Primus Motor!","['Inflict', 'upon', 'great', 'Primus', 'Motor']",0.6588
The Jew of Malta,BARABAS,ACT I.,none,6,"And here upon my knees, striking the earth,","['upon', 'knees', 'striking', 'earth']",0.0
The Jew of Malta,BARABAS,ACT I.,none,7,"I ban their souls to everlasting pains,","['ban', 'souls', 'everlasting', 'pains']",-0.7506
The Jew of Malta,BARABAS,ACT I.,none,8,"And extreme tortures of the fiery deep,","['extreme', 'tortures', 'fiery', 'deep']",-0.7346
The Jew of Malta,BARABAS,ACT I.,none,9,That thus have dealt with me in my distress!,"['thus', 'dealt', 'distress']",-0.5707
The Jew of Malta,FIRST JEW,ACT I.,none,1,"O, yet be patient, gentle Barabas!","['yet', 'patient', 'gentle', 'Barabas']",0.4926
