play_name,genre,character,act,scene,sentence,text,tokens
Richard III,History,Gloucester,1,2,82,"Fairer than tongue can name thee, let me have","['Fairer', 'tongue', 'name', 'let']"
Richard III,History,Gloucester,1,2,83,Some patient leisure to excuse myself.,"['patient', 'leisure', 'excuse']"
Richard III,History,Lady Anne,1,2,84,"Fouler than heart can think thee, thou canst make","['Fouler', 'heart', 'think', 'canst', 'make']"
Richard III,History,Lady Anne,1,2,85,"No excuse current, but to hang thyself.","['excuse', 'current', 'hang', 'thyself']"
Richard III,History,Gloucester,1,2,86,"By such despair, I should accuse myself.","['despair', 'accuse']"
Richard III,History,Lady Anne,1,2,87,"And, by despairing, shouldst thou stand excused;","['despairing', 'stand', 'excused']"
Richard III,History,Lady Anne,1,2,88,"For doing worthy vengeance on thyself,","['worthy', 'vengeance', 'thyself']"
Richard III,History,Lady Anne,1,2,89,Which didst unworthy slaughter upon others.,"['didst', 'unworthy', 'slaughter', 'upon', 'others']"
Richard III,History,Gloucester,1,2,90,Say that I slew them not?,"['Say', 'slew']"
Richard III,History,Lady Anne,1,2,91,"Why, then they are not dead:",['dead']
Richard III,History,Lady Anne,1,2,92,"But dead they are, and devilish slave, by thee.","['dead', 'devilish', 'slave']"
Richard III,History,Gloucester,1,2,93,I did not kill your husband.,"['kill', 'husband']"
Richard III,History,Lady Anne,1,2,94,"Why, then he is alive.",['alive']
Richard III,History,Gloucester,1,2,95,"Nay, he is dead; and slain by Edward's hand.","['Nay', 'dead', 'slain', 'Edward', 'hand']"
Richard III,History,Lady Anne,1,2,96,In thy foul throat thou liest: Queen Margaret saw,"['foul', 'throat', 'liest', 'Queen', 'Margaret', 'saw']"
Richard III,History,Lady Anne,1,2,97,Thy murderous falchion smoking in his blood;,"['murderous', 'falchion', 'smoking', 'blood']"
Richard III,History,Lady Anne,1,2,98,"The which thou once didst bend against her breast,","['didst', 'bend', 'breast']"
Richard III,History,Lady Anne,1,2,99,But that thy brothers beat aside the point.,"['brothers', 'beat', 'aside', 'point']"
Richard III,History,Gloucester,1,2,100,"I was provoked by her slanderous tongue,","['provoked', 'slanderous', 'tongue']"
Richard III,History,Gloucester,1,2,101,which laid their guilt upon my guiltless shoulders.,"['laid', 'guilt', 'upon', 'guiltless', 'shoulders']"
Richard III,History,Lady Anne,1,2,102,Thou wast provoked by thy bloody mind.,"['wast', 'provoked', 'bloody', 'mind']"
Richard III,History,Lady Anne,1,2,103,Which never dreamt on aught but butcheries:,"['never', 'dreamt', 'aught', 'butcheries']"
Richard III,History,Lady Anne,1,2,104,Didst thou not kill this king?,"['Didst', 'kill', 'king']"
Richard III,History,Gloucester,1,2,105,I grant ye.,['grant']
Richard III,History,Lady Anne,1,2,106,"Dost grant me, hedgehog? then, God grant me too","['grant', 'hedgehog', 'God', 'grant']"
Richard III,History,Lady Anne,1,2,107,Thou mayst be damned for that wicked deed!,"['mayst', 'damned', 'wicked', 'deed']"
Richard III,History,Lady Anne,1,2,108,"O, he was gentle, mild, and virtuous!","['gentle', 'mild', 'virtuous']"
Richard III,History,Gloucester,1,2,109,"The fitter for the King of heaven, that hath him.","['fitter', 'King', 'heaven']"
Richard III,History,Lady Anne,1,2,110,"He is in heaven, where thou shalt never come.","['heaven', 'shalt', 'never', 'come']"
Richard III,History,Gloucester,1,2,111,"Let him thank me, that holp to send him thither;","['Let', 'thank', 'holp', 'send', 'thither']"
Richard III,History,Gloucester,1,2,112,For he was fitter for that place than earth.,"['fitter', 'place', 'earth']"
Richard III,History,Lady Anne,1,2,113,And thou unfit for any place but hell.,"['unfit', 'place', 'hell']"
Richard III,History,Gloucester,1,2,114,"Yes, one place else, if you will hear me name it.","['Yes', 'one', 'place', 'else', 'hear', 'name']"
Richard III,History,Lady Anne,1,2,115,Some dungeon.,['dungeon']
Richard III,History,Gloucester,1,2,116,Your bed-chamber.,['bed-chamber']
Richard III,History,Lady Anne,1,2,117,Ill rest betide the chamber where thou liest!,"['Ill', 'rest', 'betide', 'chamber', 'liest']"
Richard III,History,Gloucester,1,2,118,"So will it, madam till I lie with you.","['madam', 'till', 'lie']"
Richard III,History,Lady Anne,1,2,119,I hope so.,['hope']
Richard III,History,Gloucester,1,2,120,"I know so. But, gentle Lady Anne,","['know', 'gentle', 'Lady', 'Anne']"
Richard III,History,Gloucester,1,2,121,"To leave this keen encounter of our wits,","['leave', 'keen', 'encounter', 'wits']"
Richard III,History,Gloucester,1,2,122,"And fall somewhat into a slower method,","['fall', 'somewhat', 'slower', 'method']"
Richard III,History,Gloucester,1,2,123,Is not the causer of the timeless deaths,"['causer', 'timeless', 'deaths']"
Richard III,History,Gloucester,1,2,124,"Of these Plantagenets, Henry and Edward,","['Plantagenets', 'Henry', 'Edward']"
Richard III,History,Gloucester,1,2,125,As blameful as the executioner?,"['blameful', 'executioner']"
Richard III,History,Lady Anne,1,2,126,"Thou art the cause, and most accursed effect.","['cause', 'accursed', 'effect']"
Richard III,History,Gloucester,1,2,127,Your beauty was the cause of that effect;,"['beauty', 'cause', 'effect']"
Richard III,History,Gloucester,1,2,128,Your beauty: which did haunt me in my sleep,"['beauty', 'haunt', 'sleep']"
Richard III,History,Gloucester,1,2,129,"To undertake the death of all the world,","['undertake', 'death', 'world']"
Richard III,History,Gloucester,1,2,130,So I might live one hour in your sweet bosom.,"['might', 'live', 'one', 'hour', 'sweet', 'bosom']"
Richard III,History,Lady Anne,1,2,131,"If I thought that, I tell thee, homicide,","['thought', 'tell', 'homicide']"
Richard III,History,Lady Anne,1,2,132,These nails should rend that beauty from my cheeks.,"['nails', 'rend', 'beauty', 'cheeks']"
Richard III,History,Gloucester,1,2,133,These eyes could never endure sweet beauty's wreck;,"['eyes', 'could', 'never', 'endure', 'sweet', 'beauty', 'wreck']"
Richard III,History,Gloucester,1,2,134,"You should not blemish it, if I stood by:","['blemish', 'stood']"
Richard III,History,Gloucester,1,2,135,"As all the world is cheered by the sun,","['world', 'cheered', 'sun']"
Richard III,History,Gloucester,1,2,136,"So I by that; it is my day, my life.","['day', 'life']"
Richard III,History,Lady Anne,1,2,137,"Black night o'ershade thy day, and death thy life!","['Black', 'night', ""o'ershade"", 'day', 'death', 'life']"
Richard III,History,Gloucester,1,2,138,"Curse not thyself, fair creature thou art both.","['Curse', 'thyself', 'fair', 'creature']"
Richard III,History,Lady Anne,1,2,139,"I would I were, to be revenged on thee.","['would', 'revenged']"
Richard III,History,Gloucester,1,2,140,"It is a quarrel most unnatural,","['quarrel', 'unnatural']"
Richard III,History,Gloucester,1,2,141,To be revenged on him that loveth you.,"['revenged', 'loveth']"
Richard III,History,Lady Anne,1,2,142,"It is a quarrel just and reasonable,","['quarrel', 'reasonable']"
Richard III,History,Lady Anne,1,2,143,To be revenged on him that slew my husband.,"['revenged', 'slew', 'husband']"
Richard III,History,Gloucester,1,2,144,"He that bereft thee, lady, of thy husband,","['bereft', 'lady', 'husband']"
Richard III,History,Gloucester,1,2,145,Did it to help thee to a better husband.,"['help', 'better', 'husband']"
Richard III,History,Lady Anne,1,2,146,His better doth not breathe upon the earth.,"['better', 'doth', 'breathe', 'upon', 'earth']"
Richard III,History,Gloucester,1,2,147,He lives that loves thee better than he could.,"['lives', 'loves', 'better', 'could']"
Richard III,History,Lady Anne,1,2,148,Name him.,['Name']
Richard III,History,Gloucester,1,2,149,Plantagenet.,['Plantagenet']
Richard III,History,Lady Anne,1,2,150,"Why, that was he.",[]
Richard III,History,Gloucester,1,2,151,"The selfsame name, but one of better nature.","['selfsame', 'name', 'one', 'better', 'nature']"
Richard III,History,Lady Anne,1,2,152,Where is he?,[]
Richard III,History,Gloucester,1,2,153,Here.,[]
Richard III,History,Gloucester,1,2,154,Why dost thou spit at me?,['spit']
Richard III,History,Lady Anne,1,2,155,"Would it were mortal poison, for thy sake!","['Would', 'mortal', 'poison', 'sake']"
Richard III,History,Gloucester,1,2,156,Never came poison from so sweet a place.,"['Never', 'came', 'poison', 'sweet', 'place']"
Richard III,History,Lady Anne,1,2,157,Never hung poison on a fouler toad.,"['Never', 'hung', 'poison', 'fouler', 'toad']"
Richard III,History,Lady Anne,1,2,158,Out of my sight! thou dost infect my eyes.,"['sight', 'infect', 'eyes']"
Richard III,History,Gloucester,1,2,159,"Thine eyes, sweet lady, have infected mine.","['eyes', 'sweet', 'lady', 'infected']"
Richard III,History,Lady Anne,1,2,160,"Would they were basilisks, to strike thee dead!","['Would', 'basilisks', 'strike', 'dead']"
Richard III,History,Gloucester,1,2,161,"I would they were, that I might die at once;","['would', 'might', 'die']"
Richard III,History,Gloucester,1,2,162,For now they kill me with a living death.,"['kill', 'living', 'death']"
Richard III,History,Gloucester,1,2,163,"Those eyes of thine from mine have drawn salt tears,","['eyes', 'drawn', 'salt', 'tears']"
Richard III,History,Gloucester,1,2,164,Shamed their aspect with store of childish drops:,"['Shamed', 'aspect', 'store', 'childish', 'drops']"
Richard III,History,Gloucester,1,2,165,"These eyes that never shed remorseful tear,","['eyes', 'never', 'shed', 'remorseful', 'tear']"
Richard III,History,Gloucester,1,2,166,"No, when my father York and Edward wept,","['father', 'Edward', 'wept']"
Richard III,History,Gloucester,1,2,167,To hear the piteous moan that Rutland made,"['hear', 'piteous', 'moan', 'Rutland', 'made']"
Richard III,History,Gloucester,1,2,168,When black-faced Clifford shook his sword at him;,"['black-faced', 'Clifford', 'shook', 'sword']"
Richard III,History,Gloucester,1,2,169,"Nor when thy warlike father, like a child,","['warlike', 'father', 'like', 'child']"
Richard III,History,Gloucester,1,2,170,"Told the sad story of my father's death,","['Told', 'sad', 'story', 'father', 'death']"
Richard III,History,Gloucester,1,2,171,"And twenty times made pause to sob and weep,","['twenty', 'times', 'made', 'pause', 'sob', 'weep']"
Richard III,History,Gloucester,1,2,172,That all the standers-by had wet their cheeks,"['standers-by', 'wet', 'cheeks']"
Richard III,History,Gloucester,1,2,173,Like trees bedash'd with rain: in that sad time,"['Like', 'trees', 'bedash', 'rain', 'sad', 'time']"
Richard III,History,Gloucester,1,2,174,My manly eyes did scorn an humble tear;,"['manly', 'eyes', 'scorn', 'humble', 'tear']"
Richard III,History,Gloucester,1,2,175,"And what these sorrows could not thence exhale,","['sorrows', 'could', 'thence', 'exhale']"
Richard III,History,Gloucester,1,2,176,"Thy beauty hath, and made them blind with weeping.","['beauty', 'made', 'blind', 'weeping']"
Richard III,History,Gloucester,1,2,177,I never sued to friend nor enemy;,"['never', 'sued', 'friend', 'enemy']"
Richard III,History,Gloucester,1,2,178,My tongue could never learn sweet smoothing word;,"['tongue', 'could', 'never', 'learn', 'sweet', 'smoothing', 'word']"
Richard III,History,Gloucester,1,2,179,"But now thy beauty is proposed my fee,","['beauty', 'proposed', 'fee']"
Richard III,History,Gloucester,1,2,180,"My proud heart sues, and prompts my tongue to speak.","['proud', 'heart', 'sues', 'prompts', 'tongue', 'speak']"
Richard III,History,Gloucester,1,2,181,"Teach not thy lips such scorn, for they were made","['Teach', 'lips', 'scorn', 'made']"
Richard III,History,Gloucester,1,2,182,"For kissing, lady, not for such contempt.","['kissing', 'lady', 'contempt']"
Richard III,History,Gloucester,1,2,183,"If thy revengeful heart cannot forgive,","['revengeful', 'heart', 'forgive']"
Richard III,History,Gloucester,1,2,184,"Lo, here I lend thee this sharp-pointed sword;","['Lo', 'lend', 'sharp-pointed', 'sword']"
Richard III,History,Gloucester,1,2,185,Which if thou please to hide in this true bosom.,"['please', 'hide', 'true', 'bosom']"
Richard III,History,Gloucester,1,2,186,"And let the soul forth that adoreth thee,","['let', 'soul', 'forth', 'adoreth']"
Richard III,History,Gloucester,1,2,187,"I lay it naked to the deadly stroke,","['lay', 'naked', 'deadly', 'stroke']"
Richard III,History,Gloucester,1,2,188,And humbly beg the death upon my knee.,"['humbly', 'beg', 'death', 'upon', 'knee']"
Richard III,History,Gloucester,1,2,189,"Nay, do not pause; for I did kill King Henry,","['Nay', 'pause', 'kill', 'King', 'Henry']"
Richard III,History,Gloucester,1,2,190,But 'twas thy beauty that provoked me.,"[""'t"", 'beauty', 'provoked']"
Richard III,History,Gloucester,1,2,191,"Nay, now dispatch; 'twas I that stabb'd young Edward,","['Nay', 'dispatch', ""'t"", 'stabb', 'young', 'Edward']"
Richard III,History,Gloucester,1,2,192,But 'twas thy heavenly face that set me on.,"[""'t"", 'heavenly', 'face', 'set']"
Richard III,History,Gloucester,1,2,193,"Take up the sword again, or take up me.","['Take', 'sword', 'take']"
Richard III,History,Lady Anne,1,2,194,"Arise, dissembler: though I wish thy death,","['Arise', 'dissembler', 'though', 'wish', 'death']"
Richard III,History,Lady Anne,1,2,195,I will not be the executioner.,['executioner']
Richard III,History,Gloucester,1,2,196,"Then bid me kill myself, and I will do it.","['bid', 'kill']"
Richard III,History,Lady Anne,1,2,197,I have already.,['already']
Richard III,History,Gloucester,1,2,198,"Tush, that was in thy rage:","['Tush', 'rage']"
Richard III,History,Gloucester,1,2,199,"Speak it again, and, even with the word,","['Speak', 'even', 'word']"
Richard III,History,Gloucester,1,2,200,"That hand, which, for thy love, did kill thy love,","['hand', 'love', 'kill', 'love']"
Richard III,History,Gloucester,1,2,201,"Shall, for thy love, kill a far truer love;","['Shall', 'love', 'kill', 'far', 'truer', 'love']"
Richard III,History,Gloucester,1,2,202,To both their deaths thou shalt be accessary.,"['deaths', 'shalt', 'accessary']"
Richard III,History,Lady Anne,1,2,203,I would I knew thy heart.,"['would', 'knew', 'heart']"
Richard III,History,Gloucester,1,2,204,'Tis figured in my tongue.,"[""'T"", 'figured', 'tongue']"
Richard III,History,Lady Anne,1,2,205,I fear me both are false.,"['fear', 'false']"
Richard III,History,Gloucester,1,2,206,Then never man was true.,"['never', 'man', 'true']"
Richard III,History,Lady Anne,1,2,207,"Well, well, put up your sword.","['Well', 'well', 'put', 'sword']"
Richard III,History,Gloucester,1,2,208,"Say, then, my peace is made.","['Say', 'peace', 'made']"
Richard III,History,Lady Anne,1,2,209,That shall you know hereafter.,"['shall', 'know', 'hereafter']"
Richard III,History,Gloucester,1,2,210,But shall I live in hope?,"['shall', 'live', 'hope']"
Richard III,History,Lady Anne,1,2,211,"All men, I hope, live so.","['men', 'hope', 'live']"
Richard III,History,Gloucester,1,2,212,Vouchsafe to wear this ring.,"['Vouchsafe', 'wear', 'ring']"
Richard III,History,Lady Anne,1,2,213,To take is not to give.,"['take', 'give']"
Richard III,History,Gloucester,1,2,214,"Look, how this ring encompasseth finger.","['Look', 'ring', 'encompasseth', 'finger']"
Richard III,History,Gloucester,1,2,215,Even so thy breast encloseth my poor heart;,"['Even', 'breast', 'encloseth', 'poor', 'heart']"
Richard III,History,Gloucester,1,2,216,"Wear both of them, for both of them are thine.",['Wear']
Richard III,History,Gloucester,1,2,217,And if thy poor devoted suppliant may,"['poor', 'devoted', 'suppliant', 'may']"
Richard III,History,Gloucester,1,2,218,"But beg one favour at thy gracious hand,","['beg', 'one', 'favour', 'gracious', 'hand']"
Richard III,History,Gloucester,1,2,219,Thou dost confirm his happiness for ever.,"['confirm', 'happiness', 'ever']"
